state,date,outcome,population
Arkansas,2018-09-29,554,3011723.10958904
Arkansas,2018-10-06,559,3011877.89589041
Arkansas,2018-10-13,565,3012032.68219178
Arkansas,2018-10-20,577,3012187.46849315
Arkansas,2018-10-27,654,3012342.25479452
Arkansas,2018-11-03,615,3012497.04109589
Arkansas,2018-11-10,583,3012651.82739726
Arkansas,2018-11-17,639,3012806.61369863
Arkansas,2018-11-24,632,3012961.4
Arkansas,2018-12-01,635,3013116.18630137
Arkansas,2018-12-08,602,3013270.97260274
Arkansas,2018-12-15,661,3013425.75890411
Arkansas,2018-12-22,652,3013580.54520548
Arkansas,2018-12-29,668,3013735.33150685
Arkansas,2019-01-05,692,3013890.11780822
Arkansas,2019-01-12,601,3014044.90410959
Arkansas,2019-01-19,661,3014199.69041096
Arkansas,2019-01-26,650,3014354.47671233
Arkansas,2019-02-02,671,3014509.2630137
Arkansas,2019-02-09,665,3014664.04931507
Arkansas,2019-02-16,695,3014818.83561644
Arkansas,2019-02-23,723,3014973.62191781
Arkansas,2019-03-02,643,3015128.40821918
Arkansas,2019-03-09,686,3015283.19452055
Arkansas,2019-03-16,703,3015437.98082192
Arkansas,2019-03-23,671,3015592.76712329
Arkansas,2019-03-30,660,3015747.55342466
Arkansas,2019-04-06,645,3015902.33972603
Arkansas,2019-04-13,645,3016057.1260274
Arkansas,2019-04-20,616,3016211.91232877
Arkansas,2019-04-27,586,3016366.69863014
Arkansas,2019-05-04,588,3016521.48493151
Arkansas,2019-05-11,567,3016676.27123288
Arkansas,2019-05-18,607,3016831.05753425
Arkansas,2019-05-25,630,3016985.84383562
Arkansas,2019-06-01,565,3017140.63013699
Arkansas,2019-06-08,573,3017295.41643836
Arkansas,2019-06-15,634,3017450.20273973
Arkansas,2019-06-22,554,3017604.9890411
Arkansas,2019-06-29,564,3017759.77534247
Arkansas,2019-07-06,582,3017914.56164384
Arkansas,2019-07-13,580,3018069.34794521
Arkansas,2019-07-20,580,3018224.13424658
Arkansas,2019-07-27,539,3018378.92054795
Arkansas,2019-08-03,557,3018533.70684932
Arkansas,2019-08-10,592,3018688.49315068
Arkansas,2019-08-17,574,3018843.27945205
Arkansas,2019-08-24,587,3018998.06575342
Arkansas,2019-08-31,557,3019152.85205479
Arkansas,2019-09-07,528,3019307.63835616
Arkansas,2019-09-14,638,3019462.42465753
Arkansas,2019-09-21,601,3019617.2109589
Arkansas,2019-09-28,598,3019771.99726027
Arkansas,2019-10-05,564,3019926.78356164
Arkansas,2019-10-12,590,3020081.56986301
Arkansas,2019-10-19,610,3020236.35616438
Arkansas,2019-10-26,618,3020391.14246575
Arkansas,2019-11-02,595,3020545.92876712
Arkansas,2019-11-09,632,3020700.71506849
Arkansas,2019-11-16,671,3020855.50136986
Arkansas,2019-11-23,643,3021010.28767123
Arkansas,2019-11-30,664,3021165.0739726
Arkansas,2019-12-07,617,3021319.86027397
Arkansas,2019-12-14,660,3021474.64657534
Arkansas,2019-12-21,613,3021629.43287671
Arkansas,2019-12-28,706,3021784.21917808
Arkansas,2020-01-04,673,3021939.00547945
Arkansas,2020-01-11,691,3022093.79178082
Arkansas,2020-01-18,662,3022248.57808219
Arkansas,2020-01-25,622,3022403.36438356
Arkansas,2020-02-01,684,3022558.15068493
Arkansas,2020-02-08,678,3022712.9369863
Arkansas,2020-02-15,694,3022867.72328767
Arkansas,2020-02-22,701,3023022.50958904
Arkansas,2020-02-29,662,3023177.29589041
Arkansas,2020-03-07,701,3023332.08219178
Arkansas,2020-03-14,633,3023486.86849315
Arkansas,2020-03-21,640,3023641.65479452
Arkansas,2020-03-28,643,3023796.44109589
Arkansas,2020-04-04,612,3023951.22739726
Arkansas,2020-04-11,640,3024106.01369863
Arkansas,2020-04-18,640,3024260.8
Arkansas,2020-04-25,617,3024415.58630137
Arkansas,2020-05-02,631,3024570.37260274
Arkansas,2020-05-09,667,3024725.15890411
Arkansas,2020-05-16,587,3024879.94520548
Arkansas,2020-05-23,650,3025034.73150685
Arkansas,2020-05-30,621,3025189.51780822
Arkansas,2020-06-06,663,3025344.30410959
Arkansas,2020-06-13,680,3025499.09041096
Arkansas,2020-06-20,672,3025653.87671233
California,2017-01-14,6267,39270409.7671233
California,2017-01-21,5978,39274080.0684932
California,2017-01-28,5747,39277750.369863
California,2017-02-04,5970,39281420.6712329
California,2017-02-11,5710,39285090.9726027
California,2017-02-18,5621,39288761.2739726
California,2017-02-25,5347,39292431.5753425
California,2017-03-04,5539,39296101.8767123
California,2017-03-11,5432,39299772.1780822
California,2017-03-18,5386,39303442.4794521
California,2017-03-25,5156,39307112.7808219
California,2017-04-01,5166,39310783.0821918
California,2017-04-08,5194,39314453.3835616
California,2017-04-15,5121,39318123.6849315
California,2017-04-22,5072,39321793.9863014
California,2017-04-29,5269,39325464.2876712
California,2017-05-06,5226,39329134.5890411
California,2017-05-13,4892,39332804.890411
California,2017-05-20,5059,39336475.1917808
California,2017-05-27,4846,39340145.4931507
California,2017-06-03,4890,39343815.7945205
California,2017-06-10,4849,39347486.0958904
California,2017-06-17,4913,39351156.3972603
California,2017-06-24,5147,39354826.6986301
California,2017-07-01,4849,39358497
California,2017-07-08,4913,39360474.0876712
California,2017-07-15,4746,39362451.1753425
California,2017-07-22,4781,39364428.2630137
California,2017-07-29,4636,39366405.3506849
California,2017-08-05,4828,39368382.4383562
California,2017-08-12,4683,39370359.5260274
California,2017-08-19,4611,39372336.6136986
California,2017-08-26,4512,39374313.7013699
California,2017-09-02,5017,39376290.7890411
California,2017-09-09,4998,39378267.8767123
California,2017-09-16,4707,39380244.9643836
California,2017-09-23,4763,39382222.0520548
California,2017-09-30,5002,39384199.139726
California,2017-10-07,4814,39386176.2273973
California,2017-10-14,4936,39388153.3150685
California,2017-10-21,4992,39390130.4027397
California,2017-10-28,4963,39392107.490411
California,2017-11-04,4926,39394084.5780822
California,2017-11-11,4900,39396061.6657534
California,2017-11-18,4840,39398038.7534247
California,2017-11-25,5059,39400015.8410959
California,2017-12-02,4957,39401992.9287671
California,2017-12-09,5289,39403970.0164384
California,2017-12-16,5469,39405947.1041096
California,2017-12-23,5792,39407924.1917808
California,2017-12-30,6555,39409901.2794521
California,2018-01-06,7042,39411878.3671233
California,2018-01-13,6862,39413855.4547945
California,2018-01-20,6342,39415832.5424658
California,2018-01-27,5845,39417809.630137
California,2018-02-03,5981,39419786.7178082
California,2018-02-10,5567,39421763.8054795
California,2018-02-17,5627,39423740.8931507
California,2018-02-24,5692,39425717.9808219
California,2018-03-03,5731,39427695.0684932
California,2018-03-10,5923,39429672.1561644
California,2018-03-17,5686,39431649.2438356
California,2018-03-24,5486,39433626.3315068
California,2018-03-31,5372,39435603.4191781
California,2018-04-07,5279,39437580.5068493
California,2018-04-14,5090,39439557.5945205
California,2018-04-21,4996,39441534.6821918
California,2018-04-28,5139,39443511.769863
California,2018-05-05,4968,39445488.8575342
California,2018-05-12,4946,39447465.9452055
California,2018-05-19,4696,39449443.0328767
California,2018-05-26,4845,39451420.1205479
California,2018-06-02,4935,39453397.2082192
California,2018-06-09,5039,39455374.2958904
California,2018-06-16,4804,39457351.3835616
California,2018-06-23,4881,39459328.4712329
California,2018-06-30,4757,39461305.5589041
California,2018-07-07,4810,39462420.3561644
California,2018-07-14,4991,39463391.4383562
California,2018-07-21,4723,39464362.5205479
California,2018-07-28,4783,39465333.6027397
California,2018-08-04,4713,39466304.6849315
California,2018-08-11,4803,39467275.7671233
California,2018-08-18,4803,39468246.8493151
California,2018-08-25,4761,39469217.9315068
California,2018-09-01,4685,39470189.0136986
California,2018-09-08,4635,39471160.0958904
California,2018-09-15,4674,39472131.1780822
California,2018-09-22,4848,39473102.260274
California,2018-09-29,4807,39474073.3424658
California,2018-10-06,4771,39475044.4246575
California,2018-10-13,4731,39476015.5068493
California,2018-10-20,4846,39476986.5890411
California,2018-10-27,4882,39477957.6712329
California,2018-11-03,4923,39478928.7534247
California,2018-11-10,5057,39479899.8356164
California,2018-11-17,5049,39480870.9178082
California,2018-11-24,5278,39481842
California,2018-12-01,5083,39482813.0821918
California,2018-12-08,5356,39483784.1643836
California,2018-12-15,5278,39484755.2465753
California,2018-12-22,5310,39485726.3287671
California,2018-12-29,5398,39486697.4109589
California,2019-01-05,5692,39487668.4931507
California,2019-01-12,5775,39488639.5753425
California,2019-01-19,5653,39489610.6575342
California,2019-01-26,5517,39490581.739726
California,2019-02-02,5466,39491552.8219178
California,2019-02-09,5602,39492523.9041096
California,2019-02-16,5642,39493494.9863014
California,2019-02-23,5818,39494466.0684932
California,2019-03-02,5867,39495437.1506849
California,2019-03-09,5676,39496408.2328767
California,2019-03-16,5588,39497379.3150685
California,2019-03-23,5530,39498350.3972603
California,2019-03-30,5510,39499321.4794521
California,2019-04-06,5480,39500292.5616438
California,2019-04-13,5215,39501263.6438356
California,2019-04-20,5197,39502234.7260274
California,2019-04-27,5087,39503205.8082192
California,2019-05-04,5029,39504176.890411
California,2019-05-11,5018,39505147.9726027
California,2019-05-18,5060,39506119.0547945
California,2019-05-25,5134,39507090.1369863
California,2019-06-01,5032,39508061.2191781
California,2019-06-08,5111,39509032.3013699
California,2019-06-15,5182,39510003.3835616
California,2019-06-22,4913,39510974.4657534
California,2019-06-29,4849,39511945.5479452
California,2019-07-06,4910,39512916.630137
California,2019-07-13,4817,39513887.7123288
California,2019-07-20,4714,39514858.7945205
California,2019-07-27,5001,39515829.8767123
California,2019-08-03,4640,39516800.9589041
California,2019-08-10,4763,39517772.0410959
California,2019-08-17,4701,39518743.1232877
California,2019-08-24,4763,39519714.2054795
California,2019-08-31,4797,39520685.2876712
California,2019-09-07,4844,39521656.369863
California,2019-09-14,4848,39522627.4520548
California,2019-09-21,4813,39523598.5342466
California,2019-09-28,4832,39524569.6164384
California,2019-10-05,4964,39525540.6986301
California,2019-10-12,4922,39526511.7808219
California,2019-10-19,5065,39527482.8630137
California,2019-10-26,5097,39528453.9452055
California,2019-11-02,5131,39529425.0273973
California,2019-11-09,5303,39530396.109589
California,2019-11-16,5123,39531367.1917808
California,2019-11-23,5160,39532338.2739726
California,2019-11-30,5179,39533309.3561644
California,2019-12-07,5520,39534280.4383562
California,2019-12-14,5375,39535251.5205479
California,2019-12-21,5396,39536222.6027397
California,2019-12-28,5565,39537193.6849315
California,2020-01-04,5887,39538164.7671233
California,2020-01-11,5885,39539135.8493151
California,2020-01-18,5843,39540106.9315068
California,2020-01-25,5846,39541078.0136986
California,2020-02-01,5698,39542049.0958904
California,2020-02-08,5924,39543020.1780822
California,2020-02-15,5600,39543991.260274
California,2020-02-22,5817,39544962.3424658
California,2020-02-29,5695,39545933.4246575
California,2020-03-07,5744,39546904.5068493
California,2020-03-14,5476,39547875.5890411
California,2020-03-21,5688,39548846.6712329
California,2020-03-28,5700,39549817.7534247
California,2020-04-04,5986,39550788.8356164
California,2020-04-11,6050,39551759.9178082
California,2020-04-18,6131,39552731
California,2020-04-25,5893,39553702.0821918
California,2020-05-02,5724,39554673.1643836
California,2020-05-09,5674,39555644.2465753
California,2020-05-16,5704,39556615.3287671
California,2020-05-23,5526,39557586.4109589
California,2020-05-30,5574,39558557.4931507
California,2020-06-06,5454,39559528.5753425
California,2020-06-13,5394,39560499.6575342
California,2020-06-20,4434,39561470.739726
Colorado,2017-01-14,840,5578436.89041096
Colorado,2017-01-21,792,5579830.56164384
Colorado,2017-01-28,742,5581224.23287671
Colorado,2017-02-04,782,5582617.90410959
Colorado,2017-02-11,821,5584011.57534247
Colorado,2017-02-18,798,5585405.24657534
Colorado,2017-02-25,822,5586798.91780822
Colorado,2017-03-04,788,5588192.5890411
Colorado,2017-03-11,817,5589586.26027397
Colorado,2017-03-18,796,5590979.93150685
Colorado,2017-03-25,773,5592373.60273973
Colorado,2017-04-01,773,5593767.2739726
Colorado,2017-04-08,772,5595160.94520548
Colorado,2017-04-15,777,5596554.61643836
Colorado,2017-04-22,806,5597948.28767123
Colorado,2017-04-29,732,5599341.95890411
Colorado,2017-05-06,725,5600735.63013699
Colorado,2017-05-13,726,5602129.30136986
Colorado,2017-05-20,705,5603522.97260274
Colorado,2017-05-27,736,5604916.64383562
Colorado,2017-06-03,669,5606310.31506849
Colorado,2017-06-10,694,5607703.98630137
Colorado,2017-06-17,708,5609097.65753425
Colorado,2017-06-24,697,5610491.32876712
Colorado,2017-07-01,675,5611885
Colorado,2017-07-08,720,5613407.77808219
Colorado,2017-07-15,660,5614930.55616438
Colorado,2017-07-22,659,5616453.33424657
Colorado,2017-07-29,677,5617976.11232877
Colorado,2017-08-05,672,5619498.89041096
Colorado,2017-08-12,682,5621021.66849315
Colorado,2017-08-19,675,5622544.44657534
Colorado,2017-08-26,689,5624067.22465753
Colorado,2017-09-02,697,5625590.00273973
Colorado,2017-09-09,731,5627112.78082192
Colorado,2017-09-16,767,5628635.55890411
Colorado,2017-09-23,705,5630158.3369863
Colorado,2017-09-30,722,5631681.11506849
Colorado,2017-10-07,744,5633203.89315069
Colorado,2017-10-14,761,5634726.67123288
Colorado,2017-10-21,714,5636249.44931507
Colorado,2017-10-28,772,5637772.22739726
Colorado,2017-11-04,735,5639295.00547945
Colorado,2017-11-11,783,5640817.78356164
Colorado,2017-11-18,751,5642340.56164384
Colorado,2017-11-25,743,5643863.33972603
Colorado,2017-12-02,708,5645386.11780822
Colorado,2017-12-09,752,5646908.89589041
Colorado,2017-12-16,757,5648431.6739726
Colorado,2017-12-23,781,5649954.45205479
Colorado,2017-12-30,814,5651477.23013699
Colorado,2018-01-06,867,5653000.00821918
Colorado,2018-01-13,868,5654522.78630137
Colorado,2018-01-20,815,5656045.56438356
Colorado,2018-01-27,845,5657568.34246575
Colorado,2018-02-03,857,5659091.12054795
Colorado,2018-02-10,822,5660613.89863014
Colorado,2018-02-17,821,5662136.67671233
Colorado,2018-02-24,781,5663659.45479452
Colorado,2018-03-03,749,5665182.23287671
Colorado,2018-03-10,782,5666705.0109589
Colorado,2018-03-17,796,5668227.7890411
Colorado,2018-03-24,821,5669750.56712329
Colorado,2018-03-31,737,5671273.34520548
Colorado,2018-04-07,780,5672796.12328767
Colorado,2018-04-14,788,5674318.90136986
Colorado,2018-04-21,752,5675841.67945206
Colorado,2018-04-28,755,5677364.45753425
Colorado,2018-05-05,709,5678887.23561644
Colorado,2018-05-12,793,5680410.01369863
Colorado,2018-05-19,682,5681932.79178082
Colorado,2018-05-26,718,5683455.56986301
Colorado,2018-06-02,709,5684978.34794521
Colorado,2018-06-09,681,5686501.1260274
Colorado,2018-06-16,713,5688023.90410959
Colorado,2018-06-23,699,5689546.68219178
Colorado,2018-06-30,664,5691069.46027397
Colorado,2018-07-07,702,5692395.75068493
Colorado,2018-07-14,711,5693689.29315068
Colorado,2018-07-21,686,5694982.83561644
Colorado,2018-07-28,694,5696276.37808219
Colorado,2018-08-04,699,5697569.92054795
Colorado,2018-08-11,731,5698863.4630137
Colorado,2018-08-18,732,5700157.00547945
Colorado,2018-08-25,739,5701450.54794521
Colorado,2018-09-01,721,5702744.09041096
Colorado,2018-09-08,689,5704037.63287671
Colorado,2018-09-15,707,5705331.17534247
Colorado,2018-09-22,738,5706624.71780822
Colorado,2018-09-29,699,5707918.26027397
Colorado,2018-10-06,760,5709211.80273973
Colorado,2018-10-13,736,5710505.34520548
Colorado,2018-10-20,721,5711798.88767123
Colorado,2018-10-27,769,5713092.43013699
Colorado,2018-11-03,724,5714385.97260274
Colorado,2018-11-10,706,5715679.51506849
Colorado,2018-11-17,767,5716973.05753425
Colorado,2018-11-24,772,5718266.6
Colorado,2018-12-01,796,5719560.14246575
Colorado,2018-12-08,731,5720853.68493151
Colorado,2018-12-15,787,5722147.22739726
Colorado,2018-12-22,767,5723440.76986301
Colorado,2018-12-29,765,5724734.31232877
Colorado,2019-01-05,836,5726027.85479452
Colorado,2019-01-12,831,5727321.39726027
Colorado,2019-01-19,827,5728614.93972603
Colorado,2019-01-26,768,5729908.48219178
Colorado,2019-02-02,783,5731202.02465753
Colorado,2019-02-09,794,5732495.56712329
Colorado,2019-02-16,853,5733789.10958904
Colorado,2019-02-23,810,5735082.65205479
Colorado,2019-03-02,812,5736376.19452055
Colorado,2019-03-09,840,5737669.7369863
Colorado,2019-03-16,819,5738963.27945205
Colorado,2019-03-23,809,5740256.82191781
Colorado,2019-03-30,782,5741550.36438356
Colorado,2019-04-06,747,5742843.90684932
Colorado,2019-04-13,804,5744137.44931507
Colorado,2019-04-20,757,5745430.99178082
Colorado,2019-04-27,726,5746724.53424658
Colorado,2019-05-04,781,5748018.07671233
Colorado,2019-05-11,716,5749311.61917808
Colorado,2019-05-18,768,5750605.16164384
Colorado,2019-05-25,801,5751898.70410959
Colorado,2019-06-01,765,5753192.24657534
Colorado,2019-06-08,792,5754485.7890411
Colorado,2019-06-15,714,5755779.33150685
Colorado,2019-06-22,748,5757072.8739726
Colorado,2019-06-29,723,5758366.41643836
Colorado,2019-07-06,740,5759659.95890411
Colorado,2019-07-13,706,5760953.50136986
Colorado,2019-07-20,703,5762247.04383562
Colorado,2019-07-27,713,5763540.58630137
Colorado,2019-08-03,765,5764834.12876712
Colorado,2019-08-10,687,5766127.67123288
Colorado,2019-08-17,701,5767421.21369863
Colorado,2019-08-24,741,5768714.75616438
Colorado,2019-08-31,699,5770008.29863014
Colorado,2019-09-07,774,5771301.84109589
Colorado,2019-09-14,733,5772595.38356164
Colorado,2019-09-21,747,5773888.9260274
Colorado,2019-09-28,712,5775182.46849315
Colorado,2019-10-05,730,5776476.0109589
Colorado,2019-10-12,769,5777769.55342466
Colorado,2019-10-19,817,5779063.09589041
Colorado,2019-10-26,792,5780356.63835616
Colorado,2019-11-02,752,5781650.18082192
Colorado,2019-11-09,788,5782943.72328767
Colorado,2019-11-16,795,5784237.26575342
Colorado,2019-11-23,763,5785530.80821918
Colorado,2019-11-30,739,5786824.35068493
Colorado,2019-12-07,750,5788117.89315069
Colorado,2019-12-14,785,5789411.43561644
Colorado,2019-12-21,807,5790704.97808219
Colorado,2019-12-28,842,5791998.52054795
Colorado,2020-01-04,854,5793292.0630137
Colorado,2020-01-11,878,5794585.60547945
Colorado,2020-01-18,853,5795879.14794521
Colorado,2020-01-25,857,5797172.69041096
Colorado,2020-02-01,795,5798466.23287671
Colorado,2020-02-08,849,5799759.77534247
Colorado,2020-02-15,812,5801053.31780822
Colorado,2020-02-22,887,5802346.86027397
Colorado,2020-02-29,850,5803640.40273973
Colorado,2020-03-07,828,5804933.94520548
Colorado,2020-03-14,826,5806227.48767123
Colorado,2020-03-21,898,5807521.03013699
Colorado,2020-03-28,865,5808814.57260274
Colorado,2020-04-04,974,5810108.11506849
Colorado,2020-04-11,1106,5811401.65753425
Colorado,2020-04-18,1107,5812695.2
Colorado,2020-04-25,1064,5813988.74246575
Colorado,2020-05-02,991,5815282.28493151
Colorado,2020-05-09,911,5816575.82739726
Colorado,2020-05-16,893,5817869.36986301
Colorado,2020-05-23,853,5819162.91232877
Colorado,2020-05-30,837,5820456.45479452
Colorado,2020-06-06,825,5821749.99726027
Colorado,2020-06-13,824,5823043.53972603
Colorado,2020-06-20,781,5824337.08219178
Connecticut,2017-01-14,662,3575526.56712329
Connecticut,2017-01-21,694,3575433.66849315
Connecticut,2017-01-28,654,3575340.76986301
Connecticut,2017-02-04,665,3575247.87123288
Connecticut,2017-02-11,733,3575154.97260274
Connecticut,2017-02-18,677,3575062.0739726
Connecticut,2017-02-25,678,3574969.17534247
Connecticut,2017-03-04,614,3574876.27671233
Connecticut,2017-03-11,641,3574783.37808219
Connecticut,2017-03-18,596,3574690.47945205
Connecticut,2017-03-25,628,3574597.58082192
Connecticut,2017-04-01,643,3574504.68219178
Connecticut,2017-04-08,657,3574411.78356164
Connecticut,2017-04-15,632,3574318.88493151
Connecticut,2017-04-22,602,3574225.98630137
Connecticut,2017-04-29,617,3574133.08767123
Connecticut,2017-05-06,541,3574040.1890411
Connecticut,2017-05-13,561,3573947.29041096
Connecticut,2017-05-20,559,3573854.39178082
Connecticut,2017-05-27,580,3573761.49315068
Connecticut,2017-06-03,589,3573668.59452055
Connecticut,2017-06-10,575,3573575.69589041
Connecticut,2017-06-17,582,3573482.79726027
Connecticut,2017-06-24,606,3573389.89863014
